source_dataset,process,stickout,source_run,rpm,doc,window,sample_id,label,original_image_split,npz_path,image_path,split,target,global_mse,global_mae,ver_max,ver_topk
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,5,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0005,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0005_no_chatter.png,validation,0,0.0004008162,0.00990335,0.0005420346,0.0005019103
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,6,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0006,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0006.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0006_no_chatter.png,validation,0,0.0004671703,0.010693788,0.00079707685,0.00062320515
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,8,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0008,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0008.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0008_no_chatter.png,validation,0,0.0011448361,0.01734573,0.0017485613,0.0015726695
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,11,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0011.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011_no_chatter.png,validation,0,0.0035092302,0.03471392,0.0056343577,0.0043637897
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0013_no_chatter.png,validation,0,0.0019785096,0.028641377,0.0030822698,0.002426927
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,1,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0001,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0001.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0001_no_chatter.png,validation,0,0.00014128194,0.004363838,0.0001697188,0.00015524459
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003_no_chatter.png,validation,0,0.00041299057,0.00751648,0.000987466,0.0008261597
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0013_no_chatter.png,validation,0,0.00051939033,0.013600301,0.00068019907,0.0006059608
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,14,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0014.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014_no_chatter.png,validation,0,0.00065782596,0.014465991,0.0009878776,0.0008621169
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,0,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0000_no_chatter.png,validation,0,0.00021444526,0.004985073,0.00023906557,0.00023206156
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0003_no_chatter.png,validation,0,0.00018141068,0.0049636154,0.00024148857,0.00021730147
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,4,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0004,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0004_no_chatter.png,validation,0,0.00029365285,0.007902136,0.0004350336,0.00037671885
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,6,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0006,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0006.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0006_no_chatter.png,validation,0,0.00027512066,0.008496448,0.00039103033,0.00033466346
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013_no_chatter.png,validation,0,0.00041205625,0.010055003,0.0006912604,0.0006466601
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,14,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0014.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014_no_chatter.png,validation,0,0.00045203188,0.010427556,0.00069263496,0.0006172891
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,22,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0022.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022_no_chatter.png,validation,0,0.0003801768,0.010308026,0.00048979797,0.00044485906
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003_no_chatter.png,validation,0,0.0007822069,0.012107776,0.0014434624,0.0011018821
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,4,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004_no_chatter.png,validation,0,0.00037362188,0.010640743,0.00052917004,0.00045382488
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,8,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0008.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008_no_chatter.png,validation,0,0.0003751506,0.011286288,0.00048060715,0.0004371353
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,12,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0012.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012_no_chatter.png,validation,0,0.0016665941,0.021097088,0.0026595548,0.0022655076
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013_no_chatter.png,validation,0,0.0014759437,0.020933675,0.002267789,0.0019597348
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,17,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0017.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017_no_chatter.png,validation,0,0.00093301915,0.017662738,0.001351431,0.0011676223
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,21,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0021.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021_no_chatter.png,validation,0,0.00082836585,0.017050821,0.0011206967,0.0010262857
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,23,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0023.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023_no_chatter.png,validation,0,0.00093634357,0.01699252,0.0033780346,0.0016443752
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,11,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0011.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011_no_chatter.png,validation,0,0.000499251,0.012121857,0.00070461014,0.0006040363
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,12,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0012.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012_no_chatter.png,validation,0,0.00039317118,0.011358197,0.00045661387,0.00043297012
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,19,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0019.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019_no_chatter.png,validation,0,0.0008100458,0.0150271095,0.00095992524,0.0009149762
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,20,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0020.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020_no_chatter.png,validation,0,0.00090832874,0.016276224,0.0011785151,0.0010844143
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003_no_chatter.png,validation,0,0.0002341445,0.005302003,0.0009247036,0.00043490587
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,20,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0020.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020_no_chatter.png,validation,0,0.00059447205,0.014461789,0.0007660574,0.0007020375
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,22,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0022.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022_no_chatter.png,validation,0,0.0007855768,0.016362831,0.0011251378,0.0009782278
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,9,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0009.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009_no_chatter.png,validation,0,0.0004536303,0.012185424,0.00049914216,0.00048880733
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,15,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0015.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015_no_chatter.png,validation,0,0.0005079528,0.012836286,0.00065845903,0.0006057477
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,16,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0016.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016_no_chatter.png,validation,0,0.0005745711,0.013647518,0.0006988866,0.00066391035
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,17,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0017.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017_no_chatter.png,validation,0,0.0007938358,0.0160684,0.0012455848,0.0010981247
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p060_xAccDetached,320.0,0p060,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p060_xAccDetached/F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003_no_chatter.png,validation,0,0.0009847195,0.015998185,0.0014360144,0.001335966
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,425.0,0p010,0,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p010/F_08-Jun-2017_rpm425_doc0p010_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000_no_chatter.png,validation,0,0.00031952886,0.0060329325,0.00036027931,0.0003517845
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,425.0,0p010,5,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p010/F_08-Jun-2017_rpm425_doc0p010_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005_no_chatter.png,validation,0,0.001231429,0.01966253,0.0015004965,0.0014267378
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p015,425.0,0p015,7,2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p015/F_08-Jun-2017_rpm425_doc0p015_window_0007.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007_no_chatter.png,validation,0,0.0014762053,0.02158887,0.0020003386,0.0017865846
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p017,425.0,0p017,2,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p017/F_08-Jun-2017_rpm425_doc0p017_window_0002.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002_no_chatter.png,validation,0,0.00094089226,0.016260536,0.0013722684,0.0013120145
