source_dataset,process,stickout,source_run,rpm,doc,window,sample_id,label,original_image_split,npz_path,image_path,split,target,global_mse,global_mae,ver_max,ver_topk
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003_no_chatter.png,validation,0,0.00088427303,0.013723904,0.0016974759,0.0012168651
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,4,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004_no_chatter.png,validation,0,0.0003979953,0.011390966,0.000540109,0.00049979304
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,8,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0008.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008_no_chatter.png,validation,0,0.00043680717,0.012320323,0.0006132745,0.0005335069
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,12,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0012.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012_no_chatter.png,validation,0,0.0024974407,0.02224768,0.004573151,0.0041597914
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013_no_chatter.png,validation,0,0.0018064806,0.022740355,0.003017577,0.002596272
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,17,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0017.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017_no_chatter.png,validation,0,0.0013223587,0.020744808,0.0017249292,0.0016359454
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,21,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0021.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021_no_chatter.png,validation,0,0.000963515,0.01855343,0.0012905141,0.0012344094
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,23,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0023.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023_no_chatter.png,validation,0,0.0011121625,0.01927598,0.0033523599,0.0018298076
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,11,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0011.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011_no_chatter.png,validation,0,0.0005195807,0.01289999,0.0006658165,0.00061664876
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,12,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0012.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012_no_chatter.png,validation,0,0.00044285337,0.012402596,0.00049516873,0.00048191127
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,19,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0019.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019_no_chatter.png,validation,0,0.0008731147,0.016436022,0.0010976965,0.0009813075
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,20,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0020.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020_no_chatter.png,validation,0,0.0009985159,0.017464874,0.0012987807,0.001159172
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003_no_chatter.png,validation,0,0.00016382318,0.004141767,0.00094277575,0.0003817177
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,20,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0020.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020_no_chatter.png,validation,0,0.0006613566,0.015144135,0.0010910346,0.00085742
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,22,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0022.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022_no_chatter.png,validation,0,0.00082525075,0.017042099,0.0010737913,0.001004179
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,9,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0009.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009_no_chatter.png,validation,0,0.0005009791,0.013365826,0.0005601323,0.0005358385
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,15,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0015.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015_no_chatter.png,validation,0,0.00058326847,0.014140083,0.0007078693,0.000683266
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,16,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0016.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016_no_chatter.png,validation,0,0.00065889716,0.014984207,0.00080025004,0.00073857425
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,17,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0017.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017_no_chatter.png,validation,0,0.0009019801,0.017233668,0.0015732707,0.0012889626
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p060_xAccDetached,320.0,0p060,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p060_xAccDetached/F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003_no_chatter.png,validation,0,0.0011313761,0.016900688,0.001613774,0.0014379482
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,425.0,0p010,0,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p010/F_08-Jun-2017_rpm425_doc0p010_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000_no_chatter.png,validation,0,0.00018578714,0.0048089484,0.000241058,0.00021294267
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,425.0,0p010,5,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p010/F_08-Jun-2017_rpm425_doc0p010_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005_no_chatter.png,validation,0,0.0012999147,0.019856382,0.0016126373,0.0015101627
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p015,425.0,0p015,7,2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p015/F_08-Jun-2017_rpm425_doc0p015_window_0007.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007_no_chatter.png,validation,0,0.0016907247,0.023334831,0.0022372864,0.0019901586
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p017,425.0,0p017,2,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p017/F_08-Jun-2017_rpm425_doc0p017_window_0002.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002_no_chatter.png,validation,0,0.000995087,0.01701526,0.0013813659,0.0013273209
