dataset,method,score,sample_id,source_run,source_split,cv_seed,cv_fold,split,label,target,score_value,bottleneck_dim
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0015,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0020886213,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0016,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0019743606,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0017,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0019268508,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0018,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0020015046,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0019,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.001966693,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0020,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0020605265,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0021,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0021335238,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,validation,42,0,cv_evaluation,no_chatter,0,0.0021810795,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0023,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0017665778,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0000,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0030072522,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0001,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0029977087,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0002,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0029484506,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,validation,42,0,cv_evaluation,no_chatter,0,0.0021133581,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,validation,42,0,cv_evaluation,no_chatter,0,0.0014906528,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0005,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0013519683,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0006,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.001178665,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0007,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.001214081,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,validation,42,0,cv_evaluation,no_chatter,0,0.0011166611,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0009,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0011640477,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0010,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0011711917,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0011,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0012433795,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,validation,42,0,cv_evaluation,no_chatter,0,0.0030032655,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,validation,42,0,cv_evaluation,no_chatter,0,0.004230764,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0014,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0060362103,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0015,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.007865667,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0016,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0045788884,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,validation,42,0,cv_evaluation,no_chatter,0,0.0031009493,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0018,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0035338714,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0019,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.003157147,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0020,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0032322046,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,validation,42,0,cv_evaluation,no_chatter,0,0.0022305234,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0022,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,train,42,0,cv_evaluation,no_chatter,0,0.0015329103,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,validation,42,0,cv_evaluation,no_chatter,0,0.002158782,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,validation,42,0,cv_evaluation,no_chatter,0,0.0030159855,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0001,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.002889394,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0002,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0018284078,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0003,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0018337272,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0004,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0018893543,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,validation,42,0,cv_evaluation,no_chatter,0,0.0020490042,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0006,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.002559451,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0007,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0029511678,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0000,2inchStickout/F_08-Jun-2017_rpm425_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.003051929,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0001,2inchStickout/F_08-Jun-2017_rpm425_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0028951375,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0002,2inchStickout/F_08-Jun-2017_rpm425_doc0p020,test,42,0,cv_evaluation,no_chatter,0,0.0018004191,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0003,2inchStickout/F_08-Jun-2017_rpm425_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.0021286632,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0004,2inchStickout/F_08-Jun-2017_rpm425_doc0p020,train,42,0,cv_evaluation,no_chatter,0,0.003430389,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0005,2inchStickout/F_08-Jun-2017_rpm425_doc0p020,test,42,0,cv_evaluation,no_chatter,0,0.009112415,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0006,2inchStickout/F_08-Jun-2017_rpm425_doc0p020,validation,42,0,cv_evaluation,chatter,1,0.018230205,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0007,2inchStickout/F_08-Jun-2017_rpm425_doc0p020,validation,42,0,cv_evaluation,chatter,1,0.014953358,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0000,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0030788258,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0001,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.02441868,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0002,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.05817384,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0003,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.06154541,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0004,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.06419244,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0005,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.06689341,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0006,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.06761619,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0007,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.064198084,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0008,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.06757507,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0009,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.07076892,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0010,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.08228307,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0011,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.07971038,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0012,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.0657632,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0013,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,test,42,0,cv_evaluation,chatter,1,0.046523735,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0014,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.012072648,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0015,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.003088299,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0016,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0030851443,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0017,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0030920617,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0018,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0031567384,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0019,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.003194904,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0020,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0032031701,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0021,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.003181036,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0022,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0031521919,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0023,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,train,42,0,cv_evaluation,no_chatter,0,0.0031662516,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0000,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.0029704492,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0001,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,test,42,0,cv_evaluation,no_chatter,0,0.0027634238,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0002,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.005324863,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0003,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.0032287317,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0004,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.002311563,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0005,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.001895204,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0006,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.0018617291,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0007,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,test,42,0,cv_evaluation,no_chatter,0,0.0018195349,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0008,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.0016940756,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0009,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.0018116598,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0010,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,test,42,0,cv_evaluation,no_chatter,0,0.0017849588,8
turning,cnn_ae,global_mse,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0011,2inchStickout/F_08-Jun-2017_smoothingCut2_noChatter,train,42,0,cv_evaluation,no_chatter,0,0.0018579334,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0000,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.0026078254,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0001,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.0037339614,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0002,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.0044677346,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0003,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.0064709983,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0004,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.0045138253,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0005,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.007815577,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0006,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.0037088108,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0007,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.00466245,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0008,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,train,42,0,cv_evaluation,no_chatter,0,0.0046503325,8
turning,cnn_ae,global_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0009,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p008,validation,42,0,cv_evaluation,no_chatter,0,0.0044497414,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0000,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,validation,42,0,cv_evaluation,no_chatter,0,0.005036995,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0001,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,validation,42,0,cv_evaluation,no_chatter,0,0.007332857,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0002,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.008126608,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0003,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.0067431233,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0004,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.00620199,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0005,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.005667293,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0006,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.0054823747,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0007,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.00531076,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0008,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.0049480875,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0009,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.0051895417,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0010,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,validation,42,0,cv_evaluation,no_chatter,0,0.003951216,8
turning,cnn_ae,global_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0011,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p035,train,42,0,cv_evaluation,no_chatter,0,0.0039986405,8
turning,cnn_ae,global_mse,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0000,4p5inchStickout/F_13-Jun-2017_rpm1030_doc0p005,train,42,0,cv_evaluation,no_chatter,0,0.003979287,8
turning,cnn_ae,global_mse,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0001,4p5inchStickout/F_13-Jun-2017_rpm1030_doc0p005,test,42,0,cv_evaluation,no_chatter,0,0.008216341,8
turning,cnn_ae,global_mse,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0002,4p5inchStickout/F_13-Jun-2017_rpm1030_doc0p005,test,42,0,cv_evaluation,no_chatter,0,0.009100114,8
turning,cnn_ae,global_mse,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0003,4p5inchStickout/F_13-Jun-2017_rpm1030_doc0p005,train,42,0,cv_evaluation,no_chatter,0,0.010054448,8
