source_dataset,process,stickout,source_run,rpm,doc,window,sample_id,label,original_image_split,npz_path,image_path,split,target,global_mse,global_mae,ver_max,ver_topk
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,5,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0005,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0005_no_chatter.png,validation,0,0.0017259299,0.028385807,0.0020390274,0.0019355103
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,6,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0006,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0006.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0006_no_chatter.png,validation,0,0.0014673352,0.026669206,0.0016156066,0.0015637303
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,8,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0008,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0008.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0008_no_chatter.png,validation,0,0.0020448822,0.028372802,0.0030972,0.0026961921
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,11,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0011.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011_no_chatter.png,validation,0,0.01279993,0.06090407,0.016480299,0.016110947
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p010,320.0,0p010,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p010/F_08-Jun-2017_rpm320_doc0p010_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0013_no_chatter.png,validation,0,0.009859448,0.054589216,0.011483073,0.010952386
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,1,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0001,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0001.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0001_no_chatter.png,validation,0,0.0030179797,0.03865309,0.0033046412,0.0032801414
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003_no_chatter.png,validation,0,0.002699909,0.036582787,0.0029415388,0.0028589137
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0013_no_chatter.png,validation,0,0.0013560271,0.024706861,0.0015621862,0.0014883011
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,14,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0014.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014_no_chatter.png,validation,0,0.001238335,0.023355141,0.0016389875,0.0015560951
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,0,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0000_no_chatter.png,validation,0,0.0030327588,0.038617518,0.0033052105,0.0032850213
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0003_no_chatter.png,validation,0,0.003000411,0.03857526,0.0032928507,0.003252809
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,4,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0004,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0004_no_chatter.png,validation,0,0.0023293514,0.033998635,0.002557454,0.0024567584
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,6,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0006,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0006.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0006_no_chatter.png,validation,0,0.0018830844,0.030188156,0.0020844794,0.0020019438
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013_no_chatter.png,validation,0,0.0019214452,0.030232633,0.0020888764,0.0020493339
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,14,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0014.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014_no_chatter.png,validation,0,0.0020848564,0.0314227,0.002404757,0.0023005828
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,22,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0022.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022_no_chatter.png,validation,0,0.002108018,0.031481355,0.0024528932,0.0023592163
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003_no_chatter.png,validation,0,0.0020790196,0.031183477,0.0027161825,0.0023952695
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,4,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004_no_chatter.png,validation,0,0.0014035823,0.025360605,0.0015970485,0.0015275656
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,8,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0008.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008_no_chatter.png,validation,0,0.0010434318,0.022064472,0.0012048465,0.0011805868
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,12,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0012.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012_no_chatter.png,validation,0,0.0027717892,0.028750436,0.0043743136,0.004062655
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013_no_chatter.png,validation,0,0.00397772,0.032076787,0.00767453,0.0065757907
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,17,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0017.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017_no_chatter.png,validation,0,0.0029003453,0.029464215,0.0040828274,0.0038259272
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,21,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0021.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021_no_chatter.png,validation,0,0.0020350304,0.027401006,0.0027408747,0.0024497788
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,23,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0023.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023_no_chatter.png,validation,0,0.001968444,0.026319887,0.0039404337,0.00262129
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,11,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0011.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011_no_chatter.png,validation,0,0.0011993424,0.022517385,0.0017218897,0.0014932127
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,12,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0012.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012_no_chatter.png,validation,0,0.0010115312,0.021707444,0.0012083834,0.0011047797
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,19,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0019.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019_no_chatter.png,validation,0,0.0035553318,0.031537365,0.00423501,0.004064336
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p030,320.0,0p030,20,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p030/F_08-Jun-2017_rpm320_doc0p030_window_0020.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020_no_chatter.png,validation,0,0.0043317955,0.03373309,0.0056716986,0.005339037
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003_no_chatter.png,validation,0,0.0029501852,0.038132142,0.003269591,0.0032296192
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,20,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0020.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020_no_chatter.png,validation,0,0.0012948074,0.023448521,0.0016115608,0.0014579591
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,320.0,0p035,22,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p035/F_08-Jun-2017_rpm320_doc0p035_window_0022.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022_no_chatter.png,validation,0,0.0015117604,0.02390329,0.0017560336,0.0017371867
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,9,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0009.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009_no_chatter.png,validation,0,0.002285317,0.027525282,0.0025215726,0.0024571663
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,15,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0015.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015_no_chatter.png,validation,0,0.0011089976,0.021994175,0.0012573355,0.0011976339
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,16,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0016.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016_no_chatter.png,validation,0,0.0011828779,0.022410458,0.0013625097,0.0013068161
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p045,320.0,0p045,17,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p045/F_08-Jun-2017_rpm320_doc0p045_window_0017.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017_no_chatter.png,validation,0,0.0014364935,0.023998698,0.0023544189,0.0019119404
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p060_xAccDetached,320.0,0p060,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p060_xAccDetached/F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003_no_chatter.png,validation,0,0.0023214687,0.032681197,0.002492453,0.0024762154
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,425.0,0p010,0,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p010/F_08-Jun-2017_rpm425_doc0p010_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000_no_chatter.png,validation,0,0.0030145417,0.038513657,0.003292681,0.0032571948
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p010,425.0,0p010,5,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p010/F_08-Jun-2017_rpm425_doc0p010_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005_no_chatter.png,validation,0,0.0019746076,0.026731253,0.002717637,0.002400108
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p015,425.0,0p015,7,2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p015/F_08-Jun-2017_rpm425_doc0p015_window_0007.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007_no_chatter.png,validation,0,0.0025393672,0.028606858,0.0034864363,0.0031251244
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p017,425.0,0p017,2,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p017/F_08-Jun-2017_rpm425_doc0p017_window_0002.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002_no_chatter.png,validation,0,0.0015763699,0.027395805,0.001830307,0.0017330401
